,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,558089,Empacadora SMI,0,MAQUINADO DE CUÑERO A SERVOMOTOR,13128736,MAQUINADO DE CUÑERO A SERVOMOTOR,PM01,LIB.,2023-10-04 05:00:00,,,,"0,0"
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820088,Etiquetadora de manga 1,0,CAMBIO DE MOTOR DE BANDAS ESTABILIZADORA,13129775,CAMBIO DE MOTOR DE BANDAS ESTABILIZADORA,PM01,LIB.,2023-10-05 05:00:00,Vicente Mendoza,Alto,,"0,0"
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,528964,Tunel de Enfriamiento,34504,PLAN MTTO ELECTRICO COOLER,13124247,Mantto tablero general de control,PM02,ABIE,2023-10-10 05:00:00,,,,"2,0"
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,719539,Llenadora,32965,MANTENIMIENTO LLENADORA,13124237,"""cambio de empaques de 1 1/2""""""",PM02,LIB.,2023-10-03 05:00:00,Mora Diego,,,"0,5"
0445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,669463,Torre de Enfriamiento,34508,PLAN MTTO LUBRICACION TORRE ENF 1,13124254,Engrase general,PM02,ABIE,2023-10-03 05:00:00,Ruales Richar,Medio,,"0,5"
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,719539,Llenadora,32965,MANTENIMIENTO LLENADORA,13124237,"""Cambio de empaques de 5/8""""""",PM02,LIB.,2023-10-03 05:00:00,Mora Diego,Medio,,"0,5"
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,829882,Transportadores de botella,33053,MTTO TRANSPORTADORES DE BOTELLA,13130431,Engrase general,PM02,ABIE,2023-10-09 05:00:00,Ruales Richar,Medio,,"3,0"
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,528964,Tunel de Enfriamiento,34504,PLAN MTTO ELECTRICO COOLER,13124247,Mantto tablero general de potencia,PM02,ABIE,2023-10-10 05:00:00,,,,"2,0"
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,829882,Transportadores de botella,0,MANTENIMIENTO DE MOTORES DE TRANSPORTADO,13123070,MANTENIMIENTO DE MOTOR DE 1HP,PM01,LIB. OTPS,2023-10-05 05:00:00,,,,"2,0"
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,829882,Transportadores de botella,0,MANTENIMIENTO DE MOTORES DE TRANSPORTADO,13123070,MANTENIMIENTO DE MOTOR DE 3HP,PM01,LIB. OTPS,2023-10-05 05:00:00,,,,"2,0"
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,538690,Tapadora White Cap - DADA DE BAJA,40512,PLAN DE MTTO MECANICO WC,12938519,Mantto reductor principal RED305001,PM02,ABIE,2023-10-16 05:00:00,,,,"3,0"
0445,NGB,0445-TALLER DE MANTTO PLANTA,TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,0,0,0,CONSUMIBLES PARA TALLER DE MANTENIMIENTO,13127019,CONSUMIBLES PARA TALLER DE MANTENIMIENTO,PM02,LIB.,2023-10-03 05:00:00,,,,"1,0"
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,69963402,TANQUE MEZCLADOR ESENCIA,40671,PLAN MTTO ELE TK DE PREMIX 2,13099414,mantenimiento de motobomba de premix 2,PM02,ABIE,2023-10-10 05:00:00,Tamayo Alvaro,medio/Moderado,,"3,5"
0445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,33313,MANTENIMIENTO MECANICO PLANTA ELECTRICA,13095990,Mantto anual planta electrica,PM02,ABIE,2023-10-11 05:00:00,,medio/Moderado,,"6,0"
0445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,538690,Tapadora White Cap - DADA DE BAJA,40512,PLAN DE MTTO MECANICO WC,12938519,Mantto reductor superior CAJRED305001,PM02,ABIE,2023-10-16 05:00:00,,,,"3,0"
