,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,23631,MANTENIMIENT MECANICO APLICADOR PITILLOS,13099262,CAMBIO DE BOQUILLA EQUIPO NORSON,PM02,ABIE,45172.20833333334,,,,0.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,820178,SECADOR AIRE FRIGORIFICO,44305,PLAN MTTO MEC. SECADOR AIRE ATLAS,13061602,LIMPIEZA ESTRUCTURA Y EQUIPO EN GENERAL,PM02,ABIE,45173.20833333334,,medio,,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,829711,ELEVADOR DE TAPAS,42418,PLAN MTTO MEC. ELEVADOR TAPAS TETRAL9,13099285,MTTO POSICIONES DE LEVAS ALIMENTADOR TAP,PM02,ABIE,45176.20833333334,,alto,,1
0092,POSTOBÓN MEDELLÍN,0092-PLANTA CONCENTRADOS,SALA DE CONCENTRADOS,900618,TANQUE 1- SALA CONCENTRADOS,30911,LUBRICACION TANQUE 1- SALA CONCENTRADOS,13110567,PM_LUBRICACION CHUMACERAS,PM02,ABIE,45190.20833333334,,,,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,829711,ELEVADOR DE TAPAS,42418,PLAN MTTO MEC. ELEVADOR TAPAS TETRAL9,13099285,COMPROBACION ESTADO DE CORREA  ELEVADOR,PM02,ABIE,45176.20833333334,,alto,,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,589700,CODIFICADOR DE TINTA,42267,PLAN MTTO CODIFICADOR ELECT. TETRA L9,13110571,Limpieza boquillas modulo de impresión,PM02,ABIE,45184.20833333334,,bajo,,0.2
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,829078,MIXER INGREDIENTES,42398,PLAN MTTO MEC. MIXER SISTEMA B,13110582,LUBRICACION RODAMIENTOS MIXER SISTEMA B,PM02,ABIE,45184.20833333334,,medio,,0.5
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,829078,MIXER INGREDIENTES,42398,PLAN MTTO MEC. MIXER SISTEMA B,13099281,LUBRICACION RODAMIENTOS MIXER SISTEMA B,PM02,ABIE,45170.20833333334,,medio,,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,589700,CODIFICADOR DE TINTA,42267,PLAN MTTO CODIFICADOR ELECT. TETRA L9,13099274,Limpieza cabezal,PM02,ABIE,45170.20833333334,,bajo,,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710327,ENCARTONADORA,44270,PLAN MTTO ELECTRICO ENCARTONADORA TETRA,13076226,MTTO SISTEMA DE CONTROL,PM02,ABIE,45186.20833333334,,alto,,0.5
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,698442,INTERCAMBIADOR DE CALOR JARABE SIMPLE,42419,PLAN MTTO INTERCAMB. CALOR JARABE SIMPLE,13099288,AJUSTE DE PARTES,PM02,ABIE,45176.20833333334,,alto,,0.5
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,90007404,FILTRO PULIDOR PALL,20338,MANTENIMIENTO MECANI FILTRO PULIDOR PAL,13110534,NSPECCION SEMANAL PULIDOR,PM02,ABIE,45184.20833333334,,,,0.5
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,90007404,FILTRO PULIDOR PALL,20338,MANTENIMIENTO MECANI FILTRO PULIDOR PAL,13099224,NSPECCION SEMANAL PULIDOR,PM02,ABIE,45170.20833333334,,,,0.5
