,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad, ,Duración
0002,GASCOL CENTRO,0002-LINEA KRONES,LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710138,POSICIONADOR,17433,P.MTTO MECANICO POSICIONADORA -PROCOMAC,13169271,S.REP.INSTAL PALETAS BANDA PROCOMAC,PM02,LIB. OTES,2024-02-21,,,,0
0002,GASCOL CENTRO,0002-LINEA KRONES,LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710140,LLENADORA KRONES,10961,P.MTTO ELECTRICO LLENADORA PET,13242736,P.SISTEMA ELECTRICO,PM02,LIB.,2024-02-03,,,,0
0002,GASCOL CENTRO,0002-LINEA BOTELLON 20 LTS,LINEA PRODUCCION BOTELLON 18.5 - 20 LT,508244,LAVADORA DE BOTELLONES,16052,P.LUBRICACION LAVADORA BOTELLONES,13242742,P.PLACA CENTRAL BOQUILLAS,PM02,LIB.,2024-02-02,,,,2
0002,GASCOL CENTRO,0002-LINEA KRONES,LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710147,OZONIZADOR OSMONICS,16152,P.GENERADOR OZONO OSMONICS PET,13242743,P.MTTO FILTRO PURGA,PM02,LIB.,2024-02-03,,,,"0,3"
0002,GASCOL CENTRO,0002-LINEA KRONES,LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710147,OZONIZADOR OSMONICS,16152,P.GENERADOR OZONO OSMONICS PET,13242743,P.CONTROL MANOMETROS Y REGULADORES,PM02,LIB.,2024-02-03,,,,"0,3"
0002,GASCOL CENTRO,0002-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES AGUA C,659401,CALDERA N°2 COLMAQUINAS,42161,P.MTTO CONJUNTO QUEMADOR CALDERA,13232900,P.CALIBRACION QUEMADOR,PM02,LIB.,2024-02-06,,,,4
0002,GASCOL CENTRO,0002-LINEA KRONES,LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710143,EMPACADORA SMI,17432,P.LUBRICACION ENFARDADORA SMI,13241691,P.LUBRICAR CHUMACERAS TRANSPORTE MAQ,PM02,LIB.,2024-02-01,,,,"0,3"
0002,GASCOL CENTRO,0002-LINEA KRONES,LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710143,EMPACADORA SMI,17432,P. MTTO MECANICO ENFARDADORA SMI,13241692,P. CALIBRAR EMBRAGUE ENCODER,PM02,LIB.,2024-02-09,,,,"0,3"
0002,GASCOL CENTRO,0002-LINEA KRONES,LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710147,OZONIZADOR OSMONICS,16152,P.GENERADOR OZONO OSMONICS PET,13242743,P.CONTROL INDICADOR FLUJO AGUA,PM02,LIB.,2024-02-03,,,,"0,5"
0002,GASCOL CENTRO,0002-LINEA KRONES,LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710140,LLENADORA KRONES,10961,P.MTTO ELECTRICO LLENADORA PET,13242736,P.PROTECCIONES SEGURIDADES PUERTAS,PM02,LIB.,2024-02-03,,,,4
0002,GASCOL CENTRO,0002-LINEA KRONES,LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710146,TRANSPORTADOR NEUMATICO,17431,P.MTTO TRANSPORTADOR AEREO MEC L6ELL PET,13241690,P.REAPRETE LINEAS FUERZA CONTROL TABLERO,PM02,LIB.,2024-02-06,,,,4
0002,GASCOL CENTRO,0002-LINEA BOTELLON 20 LTS,LINEA PRODUCCION BOTELLON 18.5 - 20 LT,710035,GENERADOR DE OZONO,17438,P. MTTO ELECTRICO GENERADOR OZONO,13242750,P. REVISION BUJIAS,PM02,LIB.,2024-02-06,,,,4
0002,GASCOL CENTRO,0002-LINEA KRONES,LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710143,EMPACADORA SMI,17432,P. MTTO MECANICO ENFARDADORA SMI,13241692,P. CAMBIO RODAMIENTOS RODILLOS MESAS TRA,PM02,LIB.,2024-02-09,,,,4
0002,GASCOL CENTRO,0002-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710184,LLENADORA DE BOLSAS LINEA 9,0,M.MTTO ELECTRICO LECTOR TACA L9,13210061,M.MTTO ELECTRICO LECTOR TACA L9,PM02,LIB.,2024-02-17,,,,4
0002,GASCOL CENTRO,0002-LINEA KRONES,LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710140,LLENADORA KRONES,10961,P.MTTO ELECTRICO LLENADORA PET,13242736,P.SISTEMA NEUMATICO,PM02,LIB.,2024-02-03,,,,4
