,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
0447,G. LUX VALLEDUPAR,0447-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,27034,PLAN MTTO  MEC COMPRESOR DE AIRE-GA15,13120232,Revisión de estado del filtro de aire,PM02,ABIE,2023-09-25 05:00:00,,,,"0,5"
0447,G. LUX VALLEDUPAR,0447-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,71019701,CODIFICADOR DE BOLSAS 5 LITROS,25918,PLAN MTTO ELEC. CODIFICADOR 5L 71019701,13120213,"Cambio de cinta, limpieza",PM02,ABIE,2023-09-26 05:00:00,,,,"0,5"
0447,G. LUX VALLEDUPAR,0447-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,25813,PLAN LUBRICACION CAPSULADORA -538656,13114598,Lubricacion de transmision Principal,PM02,ABIE,2023-09-27 05:00:00,,,,"1,0"
0447,G. LUX VALLEDUPAR,0447-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649558,COMPRESOR DE AIRE AGUA CRISTAL,27034,PLAN MTTO  MEC COMPRESOR DE AIRE-GA15,13120232,Revisión de presiones,PM02,ABIE,2023-09-28 05:00:00,,,,"0,5"
0447,G. LUX VALLEDUPAR,0447-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710211,LLENADORA DE BOLSAS LINEA 2,26805,PLAN LUB LLENADORA DE BOLSAS LINEA 2,13120222,Lubricación general equipo,PM02,ABIE,2023-09-29 05:00:00,,,,"4,0"
0447,G. LUX VALLEDUPAR,0447-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,630009,CONDENSADOR EVAPORATIVO N° 2,25900,PLAN MTTO ELECT COND EVAPORATIVO-630009,13114633,Ajuste de tablero electrico,PM02,ABIE,2023-09-30 05:00:00,,,,"2,0"
0447,G. LUX VALLEDUPAR,0447-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70963103,PURIFICADOR DE CARBON AGUA TRATADA,28994,PLAN MTTO MEC PURIFICADOR DE CARBON AGUA,13114745,Revisar estado general del tanque,PM02,ABIE,2023-10-01 05:00:00,,,,"5,0"
0447,G. LUX VALLEDUPAR,0447-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70963103,PURIFICADOR DE CARBON AGUA TRATADA,28994,PLAN MTTO MEC PURIFICADOR DE CARBON AGUA,13114745,Revisar estado de valvulas  reparar o,PM02,ABIE,2023-10-02 05:00:00,,,,"5,0"
0447,G. LUX VALLEDUPAR,0447-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,630268,CONDENSADOR EVAPORATIVO N° 3,25915,PLAN MTTO LUB CONDENSADOR EVAP-630268,13114639,Lubricación general equipo,PM02,ABIE,2023-10-03 05:00:00,,,,"2,0"
0447,G. LUX VALLEDUPAR,0447-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70963103,PURIFICADOR DE CARBON AGUA TRATADA,28994,PLAN MTTO MEC PURIFICADOR DE CARBON AGUA,13114745,Revisar funcionamiento de manometros,PM02,ABIE,2023-10-04 05:00:00,,,,"1,0"
0447,G. LUX VALLEDUPAR,0447-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,25897,PLAN MTTO LUB LAVADORA DE BOTELLA-508142,13114632,Lubricación de cadenas de transmisión,PM02,ABIE,2023-10-05 05:00:00,,,,"2,0"
0447,G. LUX VALLEDUPAR,0447-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,24044,PLAN MTTO LUBRIC TRANS CAJA 829822,13114589,Lubricación general equipo,PM02,ABIE,2023-10-06 05:00:00,,Muy elevado,,"4,0"
0447,G. LUX VALLEDUPAR,0447-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,25897,PLAN MTTO LUB LAVADORA DE BOTELLA-508142,13114632,Lubricación de chumaceras,PM02,ABIE,2023-10-07 05:00:00,,,,"2,0"
