,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Descripción,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,Duración,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",548774,DESEMPACADORA,14694,PLAN MANTENIMIENTO DESEMPACADORA,13132295,Inspeccion  SEMANAL DESEMPACADORA,VERIFICAR FUNCIONAMIENTO SENSORES,PM02,LIB.,2023-10-21 05:00:00,,alto,1,548774-1
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",548774,DESEMPACADORA,14694,PLAN MANTENIMIENTO DESEMPACADORA,13132295,Inspeccion  SEMANAL DESEMPACADORA,VERIFICAR FUNCIONAMIENTO ELECTROVALVULAS,PM02,LIB.,2023-10-21 05:00:00,,alto,1,548774-1
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",548774,DESEMPACADORA,14694,PLAN MANTENIMIENTO DESEMPACADORA,13132295,Inspeccion  SEMANAL DESEMPACADORA,VERIFICAR FUNCIONAMIENTO CILINDROS NEUMÁTICOS,PM02,LIB.,2023-10-21 05:00:00,,alto,1,548774-1
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",548774,DESEMPACADORA,14694,PLAN MANTENIMIENTO DESEMPACADORA,13132295,Inspeccion  SEMANAL DESEMPACADORA,VERIFICAR ESTADO MEMBRANAS Y VÁSTAGOS,PM02,LIB.,2023-10-21 05:00:00,,alto,1,548774-1
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",548774,DESEMPACADORA,14694,PLAN MANTENIMIENTO DESEMPACADORA,13132295,Inspeccion  SEMANAL DESEMPACADORA,VERIFICAR FUNCIONAMIENTO REGULADORES DE AIRE,PM02,LIB.,2023-10-21 05:00:00,,alto,1,548774-1
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",548774,DESEMPACADORA,14694,PLAN MANTENIMIENTO DESEMPACADORA,13132295,Inspeccion  SEMANAL DESEMPACADORA,VERIFICAR FUNCIONAMIENTO DE MANOMETROS,PM02,LIB.,2023-10-21 05:00:00,,alto,1,548774-1
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",548774,DESEMPACADORA,14694,PLAN MANTENIMIENTO DESEMPACADORA,13132295,Inspeccion  SEMANAL DESEMPACADORA,VERIFICAR FUNCIONAMIENTO FOTOCELDAS,PM02,LIB.,2023-10-21 05:00:00,,alto,1,548774-1
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",548774,DESEMPACADORA,14694,PLAN MANTENIMIENTO DESEMPACADORA,13132295,Inspeccion  SEMANAL DESEMPACADORA,VERIFICAR ESTADO GUÍAS BOTELLAS Y CANASTAS,PM02,LIB.,2023-10-21 05:00:00,,alto,1,548774-1
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",548774,DESEMPACADORA,14694,PLAN MANTENIMIENTO DESEMPACADORA,13132295,Inspeccion  SEMANAL DESEMPACADORA,VERIFICAR FUNCIONAMIENTO LUBRICONTROLES,PM02,LIB.,2023-10-21 05:00:00,,alto,1,548774-1
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",548774,DESEMPACADORA,14694,PLAN MANTENIMIENTO DESEMPACADORA,13132295,Inspeccion  SEMANAL DESEMPACADORA,VERIFICAR  FUNCIONAMIENTO SISTEMA MOTRIZ,PM02,LIB.,2023-10-21 05:00:00,,alto,1,548774-1
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",548774,DESEMPACADORA,14694,PLAN MANTENIMIENTO DESEMPACADORA,13132295,Inspeccion  SEMANAL DESEMPACADORA,VERIFICAR SEGURIDADES  Y GUARDAS,PM02,LIB.,2023-10-21 05:00:00,,alto,1,548774-1
